"5","A","2004-10-03","6753"
"5","C","2004-10-03","8593"
"5","O","2004-10-03","13006"
"5","A","2004-10-10","6672"
"5","C","2004-10-10","8979"
"5","O","2004-10-10","12941"
"5","A","2004-10-17","6937"
"5","C","2004-10-17","9300"
"5","O","2004-10-17","13147"
"5","A","2004-10-24","7169"
"5","C","2004-10-24","9638"
"5","O","2004-10-24","13527"
"5","A","2004-10-31","7527"
"5","C","2004-10-31","10504"
"5","O","2004-10-31","14270"
"5","A","2004-11-07","7516"
"5","C","2004-11-07","10822"
"5","O","2004-11-07","14480"
"5","A","2004-11-14","7857"
"5","C","2004-11-14","11364"
"5","O","2004-11-14","14355"
"5","A","2004-11-21","5674"
"5","C","2004-11-21","7886"
"5","O","2004-11-21","11930"
"5","A","2004-11-28","9157"
"5","C","2004-11-28","11592"
"5","O","2004-11-28","15782"
"5","A","2004-12-05","9107"
"5","C","2004-12-05","12663"
"5","O","2004-12-05","15755"
"5","A","2004-12-12","9354"
"5","C","2004-12-12","12932"
"5","O","2004-12-12","17068"
"5","A","2004-12-19","8998"
"5","C","2004-12-19","10406"
"5","O","2004-12-19","15513"
"5","A","2004-12-26","12659"
"5","C","2004-12-26","9775"
"5","O","2004-12-26","18468"
"5","A","2005-01-02","17625"
"5","C","2005-01-02","13967"
"5","O","2005-01-02","21900"
"5","A","2005-01-09","15635"
"5","C","2005-01-09","17990"
"5","O","2005-01-09","21242"
"5","A","2005-01-16","16914"
"5","C","2005-01-16","20813"
"5","O","2005-01-16","21566"
"5","A","2005-01-23","21912"
"5","C","2005-01-23","28999"
"5","O","2005-01-23","24788"
"5","A","2005-01-30","29119"
"5","C","2005-01-30","38493"
"5","O","2005-01-30","31007"
"5","A","2005-02-06","37275"
"5","C","2005-02-06","46982"
"5","O","2005-02-06","38228"
"5","A","2005-02-13","39506"
"5","C","2005-02-13","46232"
"5","O","2005-02-13","40409"
"5","A","2005-02-20","34940"
"5","C","2005-02-20","35805"
"5","O","2005-02-20","37086"
"5","A","2005-02-27","29660"
"5","C","2005-02-27","29807"
"5","O","2005-02-27","33798"
"5","A","2005-03-06","25651"
"5","C","2005-03-06","27948"
"5","O","2005-03-06","31306"
"5","A","2005-03-13","21921"
"5","C","2005-03-13","24599"
"5","O","2005-03-13","28245"
"5","A","2005-03-20","18394"
"5","C","2005-03-20","19750"
"5","O","2005-03-20","25287"
"5","A","2005-03-27","14552"
"5","C","2005-03-27","14481"
"5","O","2005-03-27","22234"
"5","A","2005-04-03","11284"
"5","C","2005-04-03","11900"
"5","O","2005-04-03","19643"
"5","A","2005-04-10","8366"
"5","C","2005-04-10","11279"
"5","O","2005-04-10","16642"
"5","A","2005-04-17","7059"
"5","C","2005-04-17","10992"
"5","O","2005-04-17","15585"
"5","A","2005-04-24","6449"
"5","C","2005-04-24","10464"
"5","O","2005-04-24","14542"
"5","A","2005-05-01","6722"
"5","C","2005-05-01","10366"
"5","O","2005-05-01","15188"
"5","A","2005-05-08","6140"
"5","C","2005-05-08","10178"
"5","O","2005-05-08","15502"
"5","A","2005-05-15","5790"
"5","C","2005-05-15","9695"
"5","O","2005-05-15","14743"
"5","A","2005-05-22","5401"
"5","C","2005-05-22","8931"
"5","O","2005-05-22","14129"
